type,id,geometry_type,properties_@featureType,properties__id,properties_EvseStatus,properties_lastUpdate,properties_ValueAddedServices,properties_GeoCoordinates_DecimalDegree_Latitude,properties_GeoCoordinates_DecimalDegree_Longitude,properties_OperatorID,properties_CalibrationLawDataAvailability,properties_AccessibilityLocation,properties_ChargingStationId,properties_HotlinePhoneNumber,properties_IsOpen24Hours,properties_Address_PostalCode,properties_Address_City,properties_Address_Street,properties_Address_Country,properties_Address_ParkingFacility,properties_Address_HouseNum,properties_IsHubjectCompatible,properties_RenewableEnergy,properties_EvseID,properties_Accessibility
Feature,CH*ECUEM8PTXVWGLQBJMV5SEWEBXH8PDZ,Point,evse,CH*ECUEM8PTXVWGLQBJMV5SEWEBXH8PDZ,Available,,DynamicPricing,47.527052,9.029608,CH*ECU,Not Available,OnStreet,CH*ECUEM8PTXVWGLQBJMV5SEWEBXH8PDZ,41415101717,TRUE,9556,Affeltrangen,Lommiserstrasse 4,CHE,FALSE,,TRUE,FALSE,CH*ECUEM8PTXVWGLQBJMV5SEWEBXH8PDZ,Free publicly accessible
Feature,CH*ECUEHCMNRU3FENSGQGSR5ERUVDXP83,Point,evse,CH*ECUEHCMNRU3FENSGQGSR5ERUVDXP83,Available,,DynamicPricing,47.201335,8.758266,CH*ECU,Not Available,OnStreet,CH*ECUEHCMNRU3FENSGQGSR5ERUVDXP83,41415101717,TRUE,8807,Freienbach,Schwerzistrasse 6,CHE,FALSE,,TRUE,FALSE,CH*ECUEHCMNRU3FENSGQGSR5ERUVDXP83,Free publicly accessible
Feature,CH*ECUEYF8D6EN3ENPMYFXVBWHUT5QMZW,Point,evse,CH*ECUEYF8D6EN3ENPMYFXVBWHUT5QMZW,Available,,DynamicPricing,47.565723,13.520269,CH*ECU,Not Available,OnStreet,CH*ECUEYF8D6EN3ENPMYFXVBWHUT5QMZW,41415101717,TRUE,-,4824,Hornspitzweg 1,AUT,FALSE,,TRUE,FALSE,CH*ECUEYF8D6EN3ENPMYFXVBWHUT5QMZW,Free publicly accessible
Feature,CH*ECUE489Y7GH33ZNUYPBDQ3G3TPCRK3,Point,evse,CH*ECUE489Y7GH33ZNUYPBDQ3G3TPCRK3,Available,,DynamicPricing,47.565723,13.520269,CH*ECU,Not Available,OnStreet,CH*ECUE489Y7GH33ZNUYPBDQ3G3TPCRK3,41415101717,TRUE,-,4824,Hornspitzweg 1,AUT,FALSE,,TRUE,FALSE,CH*ECUE489Y7GH33ZNUYPBDQ3G3TPCRK3,Free publicly accessible
Feature,CH*ECUEH6SSRP2QZBMRBBBBKRMDGZRDTA,Point,evse,CH*ECUEH6SSRP2QZBMRBBBBKRMDGZRDTA,Available,,DynamicPricing,47.565723,13.520269,CH*ECU,Not Available,OnStreet,CH*ECUEH6SSRP2QZBMRBBBBKRMDGZRDTA,41415101717,TRUE,-,4824,Hornspitzweg 1,AUT,FALSE,,TRUE,FALSE,CH*ECUEH6SSRP2QZBMRBBBBKRMDGZRDTA,Free publicly accessible
Feature,CH*ECUE289GVUK9X7MQW2LUMWLFBC8Z93,Point,evse,CH*ECUE289GVUK9X7MQW2LUMWLFBC8Z93,Available,,DynamicPricing,47.565723,13.520269,CH*ECU,Not Available,OnStreet,CH*ECUE289GVUK9X7MQW2LUMWLFBC8Z93,41415101717,TRUE,-,4824,Hornspitzweg 1,AUT,FALSE,,TRUE,FALSE,CH*ECUE289GVUK9X7MQW2LUMWLFBC8Z93,Free publicly accessible
Feature,CH*ECUETE2GQWGEXABUY9NFF3WU8R5XGQ,Point,evse,CH*ECUETE2GQWGEXABUY9NFF3WU8R5XGQ,Available,,DynamicPricing,47.565723,13.520269,CH*ECU,Not Available,OnStreet,CH*ECUETE2GQWGEXABUY9NFF3WU8R5XGQ,41415101717,TRUE,-,4824,Hornspitzweg 1,AUT,FALSE,,TRUE,FALSE,CH*ECUETE2GQWGEXABUY9NFF3WU8R5XGQ,Free publicly accessible
Feature,CH*ECUE82U9AWJWKKTJWKLP33548RFMHZ,Point,evse,CH*ECUE82U9AWJWKKTJWKLP33548RFMHZ,Available,,DynamicPricing,47.565723,13.520269,CH*ECU,Not Available,OnStreet,CH*ECUE82U9AWJWKKTJWKLP33548RFMHZ,41415101717,TRUE,-,4824,Hornspitzweg 1,AUT,FALSE,,TRUE,FALSE,CH*ECUE82U9AWJWKKTJWKLP33548RFMHZ,Free publicly accessible
Feature,CH*ECUEMJ8472V6QZQRW5M6R6XV26M8V3,Point,evse,CH*ECUEMJ8472V6QZQRW5M6R6XV26M8V3,Available,,DynamicPricing,47.565723,13.520269,CH*ECU,Not Available,OnStreet,CH*ECUEMJ8472V6QZQRW5M6R6XV26M8V3,41415101717,TRUE,-,4824,Hornspitzweg 1,AUT,FALSE,,TRUE,FALSE,CH*ECUEMJ8472V6QZQRW5M6R6XV26M8V3,Free publicly accessible
Feature,CH*ECUEG6WE48WMB5U9YHN22ZU8GZWGQZ,Point,evse,CH*ECUEG6WE48WMB5U9YHN22ZU8GZWGQZ,Available,,DynamicPricing,47.565723,13.520269,CH*ECU,Not Available,OnStreet,CH*ECUEG6WE48WMB5U9YHN22ZU8GZWGQZ,41415101717,TRUE,-,4824,Hornspitzweg 1,AUT,FALSE,,TRUE,FALSE,CH*ECUEG6WE48WMB5U9YHN22ZU8GZWGQZ,Free publicly accessible
Feature,CH*ECUEMQNSCAQ9FZCCYCMTGSQEKDRJHS,Point,evse,CH*ECUEMQNSCAQ9FZCCYCMTGSQEKDRJHS,Available,,DynamicPricing,47.565723,13.520269,CH*ECU,Not Available,OnStreet,CH*ECUEMQNSCAQ9FZCCYCMTGSQEKDRJHS,41415101717,TRUE,-,4824,Hornspitzweg 1,AUT,FALSE,,TRUE,FALSE,CH*ECUEMQNSCAQ9FZCCYCMTGSQEKDRJHS,Free publicly accessible
Feature,CH*ECUEX77NFL38DYUEWYLTQVU7KJ8KX3,Point,evse,CH*ECUEX77NFL38DYUEWYLTQVU7KJ8KX3,Available,,DynamicPricing,47.565723,13.520269,CH*ECU,Not Available,OnStreet,CH*ECUEX77NFL38DYUEWYLTQVU7KJ8KX3,41415101717,TRUE,-,4824,Hornspitzweg 1,AUT,FALSE,,TRUE,FALSE,CH*ECUEX77NFL38DYUEWYLTQVU7KJ8KX3,Free publicly accessible
Feature,CH*ECUEE9RET9PAVBHDYZM2JKFFMV6YL3,Point,evse,CH*ECUEE9RET9PAVBHDYZM2JKFFMV6YL3,Occupied,,DynamicPricing,47.565723,13.520269,CH*ECU,Not Available,OnStreet,CH*ECUEE9RET9PAVBHDYZM2JKFFMV6YL3,41415101717,TRUE,-,4824,Hornspitzweg 1,AUT,FALSE,,TRUE,FALSE,CH*ECUEE9RET9PAVBHDYZM2JKFFMV6YL3,Free publicly accessible
Feature,CH*ECUEAQEZKA7W4E3ZPEG3XV9E7SL8VA,Point,evse,CH*ECUEAQEZKA7W4E3ZPEG3XV9E7SL8VA,Available,,DynamicPricing,47.189186,8.513797,CH*ECU,Not Available,OnStreet,CH*ECUEAQEZKA7W4E3ZPEG3XV9E7SL8VA,41415101717,TRUE,6340,Baar,Neuhofstrasse 10,CHE,FALSE,,TRUE,FALSE,CH*ECUEAQEZKA7W4E3ZPEG3XV9E7SL8VA,Free publicly accessible
Feature,CH*ECUEBLPYJSDMFDULYSNRDNZREHVLEX,Point,evse,CH*ECUEBLPYJSDMFDULYSNRDNZREHVLEX,Available,,DynamicPricing,53.11162,9.41438,CH*ECU,Not Available,OnStreet,CH*ECUEBLPYJSDMFDULYSNRDNZREHVLEX,41415101717,TRUE,27356,Rotenburg (Wümme),Fuhrenstraße 10,DEU,FALSE,,TRUE,FALSE,CH*ECUEBLPYJSDMFDULYSNRDNZREHVLEX,Free publicly accessible
Feature,CH*ECUEWZJDLTL7ZMGCWAM8CFBDT53ZX2,Point,evse,CH*ECUEWZJDLTL7ZMGCWAM8CFBDT53ZX2,Unknown,,DynamicPricing,47.565723,13.520269,CH*ECU,Not Available,OnStreet,CH*ECUEWZJDLTL7ZMGCWAM8CFBDT53ZX2,41415101717,TRUE,-,4824,Hornspitzweg 1,AUT,FALSE,,TRUE,FALSE,CH*ECUEWZJDLTL7ZMGCWAM8CFBDT53ZX2,Free publicly accessible
Feature,CH*ECUEFPSGWK2HBFCJZC6W6CLN64RBBW,Point,evse,CH*ECUEFPSGWK2HBFCJZC6W6CLN64RBBW,Available,,DynamicPricing,47.40656,8.458328,CH*ECU,Not Available,OnStreet,CH*ECUEFPSGWK2HBFCJZC6W6CLN64RBBW,41415101717,TRUE,8102,Oberengstringen,Neugutstrasse 3,CHE,FALSE,,TRUE,FALSE,CH*ECUEFPSGWK2HBFCJZC6W6CLN64RBBW,Free publicly accessible
Feature,CH*ECUEZ86U6336VDWAD5W46DPPAGN8KQ,Point,evse,CH*ECUEZ86U6336VDWAD5W46DPPAGN8KQ,OutOfService,,DynamicPricing,43.049419,27.344956,CH*ECU,Not Available,OnStreet,CH*ECUEZ86U6336VDWAD5W46DPPAGN8KQ,41415101717,TRUE,9250,Dalgopol,ул. Георги Димитров 132,BGR,FALSE,,TRUE,FALSE,CH*ECUEZ86U6336VDWAD5W46DPPAGN8KQ,Free publicly accessible
Feature,CH*ECUEAEP75DDP25AZQVS6YFXKRJPSBS,Point,evse,CH*ECUEAEP75DDP25AZQVS6YFXKRJPSBS,Available,,DynamicPricing,47.014295,8.304261,CH*ECU,Not Available,OnStreet,CH*ECUEAEP75DDP25AZQVS6YFXKRJPSBS,41415101717,TRUE,6048,Horw,Technikumstrasse 16,CHE,FALSE,,TRUE,FALSE,CH*ECUEAEP75DDP25AZQVS6YFXKRJPSBS,Free publicly accessible
Feature,CH*ECUE7GGCK8VS42RK5C54HQ9EYXQXAZ,Point,evse,CH*ECUE7GGCK8VS42RK5C54HQ9EYXQXAZ,Available,,DynamicPricing,46.821061,9.264088,CH*ECU,Not Available,OnStreet,CH*ECUE7GGCK8VS42RK5C54HQ9EYXQXAZ,41415101717,TRUE,7032,Laax,Via Murschetg 63,CHE,FALSE,,TRUE,FALSE,CH*ECUE7GGCK8VS42RK5C54HQ9EYXQXAZ,Free publicly accessible
Feature,CH*ECUE9RZH8M8VGJNTYLNXJMMD6FTTKZ,Point,evse,CH*ECUE9RZH8M8VGJNTYLNXJMMD6FTTKZ,OutOfService,,DynamicPricing,47.243115,8.458008,CH*ECU,Not Available,OnStreet,CH*ECUE9RZH8M8VGJNTYLNXJMMD6FTTKZ,41415101717,TRUE,8932,Mettmenstetten,Untere Bahnhofstrasse 3,CHE,FALSE,,TRUE,FALSE,CH*ECUE9RZH8M8VGJNTYLNXJMMD6FTTKZ,Free publicly accessible
Feature,CH*ECUEFFW6RNCQ999FZLGJDCGB5PVHM3,Point,evse,CH*ECUEFFW6RNCQ999FZLGJDCGB5PVHM3,Available,,DynamicPricing,47.531582,7.63818,CH*ECU,Not Available,OnStreet,CH*ECUEFFW6RNCQ999FZLGJDCGB5PVHM3,41415101717,TRUE,4132,Muttenz,St. Jakobs-Strasse 80,CHE,FALSE,,TRUE,FALSE,CH*ECUEFFW6RNCQ999FZLGJDCGB5PVHM3,Free publicly accessible
Feature,CH*ECUEZYL3E4AHBZ8YZXZXV53PD9WUL3,Point,evse,CH*ECUEZYL3E4AHBZ8YZXZXV53PD9WUL3,OutOfService,,DynamicPricing,52.617652,13.129922,CH*ECU,Not Available,OnStreet,CH*ECUEZYL3E4AHBZ8YZXZXV53PD9WUL3,41415101717,TRUE,14621,Schönwalde-Glien,Lange Enden 16,DEU,FALSE,,TRUE,FALSE,CH*ECUEZYL3E4AHBZ8YZXZXV53PD9WUL3,Free publicly accessible
Feature,CH*ECUEG9UXF7BTXUK9T6YV7Y6YW8BJMQ,Point,evse,CH*ECUEG9UXF7BTXUK9T6YV7Y6YW8BJMQ,Available,,DynamicPricing,47.710073,8.649954,CH*ECU,Not Available,OnStreet,CH*ECUEG9UXF7BTXUK9T6YV7Y6YW8BJMQ,41415101717,TRUE,8200,Schaffhausen,Ebnatring,CHE,FALSE,,TRUE,FALSE,CH*ECUEG9UXF7BTXUK9T6YV7Y6YW8BJMQ,Free publicly accessible
Feature,CH*ECUEN9KHCG5Q5WL5JXZ35LYPJTVVPA,Point,evse,CH*ECUEN9KHCG5Q5WL5JXZ35LYPJTVVPA,Unknown,,DynamicPricing,48.045454,13.786082,CH*ECU,Not Available,OnStreet,CH*ECUEN9KHCG5Q5WL5JXZ35LYPJTVVPA,41415101717,TRUE,4690,Schwanenstadt,Rüstorf 144,AUT,FALSE,,TRUE,FALSE,CH*ECUEN9KHCG5Q5WL5JXZ35LYPJTVVPA,Free publicly accessible
Feature,CH*ECUENRJ2JGPBPZWTNX5G7VTWZTDNC2,Point,evse,CH*ECUENRJ2JGPBPZWTNX5G7VTWZTDNC2,Available,,DynamicPricing,46.301713,7.699906,CH*ECU,Not Available,OnStreet,CH*ECUENRJ2JGPBPZWTNX5G7VTWZTDNC2,41415101717,TRUE,3946,Turtmann,Kantonsstrasse 1,CHE,FALSE,,TRUE,FALSE,CH*ECUENRJ2JGPBPZWTNX5G7VTWZTDNC2,Free publicly accessible
Feature,CH*ECUE7FNG2BLU72NZTP7KPHSCPQAZUW,Point,evse,CH*ECUE7FNG2BLU72NZTP7KPHSCPQAZUW,Available,,DynamicPricing,50.67849,4.216477,CH*ECU,Not Available,OnStreet,CH*ECUE7FNG2BLU72NZTP7KPHSCPQAZUW,41415101717,TRUE,1480,Tubize,Rue de Oisquercq 76,BEL,FALSE,,TRUE,FALSE,CH*ECUE7FNG2BLU72NZTP7KPHSCPQAZUW,Free publicly accessible
Feature,CH*ECUEXQDWVLLEYJA9J2TL43CY5VZPCX,Point,evse,CH*ECUEXQDWVLLEYJA9J2TL43CY5VZPCX,Available,,DynamicPricing,47.020265,8.655307,CH*ECU,Not Available,OnStreet,CH*ECUEXQDWVLLEYJA9J2TL43CY5VZPCX,41415101717,TRUE,6430,Schwyz,Strehlgasse 13,CHE,FALSE,,TRUE,FALSE,CH*ECUEXQDWVLLEYJA9J2TL43CY5VZPCX,Free publicly accessible
Feature,CH*ECUEMEYFAGFHQC4FWABR49JN9MB92A,Point,evse,CH*ECUEMEYFAGFHQC4FWABR49JN9MB92A,Available,,DynamicPricing,50.67849,4.216477,CH*ECU,Not Available,OnStreet,CH*ECUEMEYFAGFHQC4FWABR49JN9MB92A,41415101717,TRUE,1480,Tubize,Rue de Oisquercq 76,BEL,FALSE,,TRUE,FALSE,CH*ECUEMEYFAGFHQC4FWABR49JN9MB92A,Free publicly accessible
Feature,CH*ECUEXQ3UBSFMJBQH9VQ5RBCK9FPBDZ,Point,evse,CH*ECUEXQ3UBSFMJBQH9VQ5RBCK9FPBDZ,Available,,DynamicPricing,53.701388,7.80995,CH*ECU,Not Available,OnStreet,CH*ECUEXQ3UBSFMJBQH9VQ5RBCK9FPBDZ,41415101717,TRUE,26409,Wittmund,Seeperlenweg 10a,DEU,FALSE,,TRUE,FALSE,CH*ECUEXQ3UBSFMJBQH9VQ5RBCK9FPBDZ,Free publicly accessible
Feature,CH*ECUEMUJMSXYN2UXKYE55HSYZNA6C23,Point,evse,CH*ECUEMUJMSXYN2UXKYE55HSYZNA6C23,Available,,DynamicPricing,49.261065,20.84205,CH*ECU,Not Available,OnStreet,CH*ECUEMUJMSXYN2UXKYE55HSYZNA6C23,41415101717,TRUE,065 44,Plaveč,Komenského 124/11,SVK,FALSE,,TRUE,FALSE,CH*ECUEMUJMSXYN2UXKYE55HSYZNA6C23,Free publicly accessible
Feature,CH*ECUEYEJBQQ4DAMM3WGCUULQ5W3NRPQ,Point,evse,CH*ECUEYEJBQQ4DAMM3WGCUULQ5W3NRPQ,OutOfService,,DynamicPricing,48.045454,13.786082,CH*ECU,Not Available,OnStreet,CH*ECUEYEJBQQ4DAMM3WGCUULQ5W3NRPQ,41415101717,TRUE,4690,Schwanenstadt,Rüstorf 144,AUT,FALSE,,TRUE,FALSE,CH*ECUEYEJBQQ4DAMM3WGCUULQ5W3NRPQ,Free publicly accessible
Feature,CH*ECUEMUTDDTAGSRGNUARREKY3XQ9B2Q,Point,evse,CH*ECUEMUTDDTAGSRGNUARREKY3XQ9B2Q,Available,,DynamicPricing,47.42586,9.387826,CH*ECU,Not Available,OnStreet,CH*ECUEMUTDDTAGSRGNUARREKY3XQ9B2Q,41415101717,TRUE,9000,St. Gallen,Molkenstrasse 7,CHE,FALSE,,TRUE,FALSE,CH*ECUEMUTDDTAGSRGNUARREKY3XQ9B2Q,Free publicly accessible
Feature,CH*ECUEYGRZQECV5WBCW8CQVXPTHAP3NW,Point,evse,CH*ECUEYGRZQECV5WBCW8CQVXPTHAP3NW,Occupied,,DynamicPricing,47.42586,9.387826,CH*ECU,Not Available,OnStreet,CH*ECUEYGRZQECV5WBCW8CQVXPTHAP3NW,41415101717,TRUE,9000,St. Gallen,Molkenstrasse 7,CHE,FALSE,,TRUE,FALSE,CH*ECUEYGRZQECV5WBCW8CQVXPTHAP3NW,Free publicly accessible
Feature,CH*ECUEF7V2GXMUXAMXCXSME87NAW89GA,Point,evse,CH*ECUEF7V2GXMUXAMXCXSME87NAW89GA,Available,,DynamicPricing,47.019753,7.456727,CH*ECU,Not Available,OnStreet,CH*ECUEF7V2GXMUXAMXCXSME87NAW89GA,41415101717,TRUE,3053,Münchenbuchsee,Dammweg 39,CHE,FALSE,,TRUE,FALSE,CH*ECUEF7V2GXMUXAMXCXSME87NAW89GA,Free publicly accessible
Feature,CH*ECUEYJ8MANBWFCEPKHPWX7CM77TKSW,Point,evse,CH*ECUEYJ8MANBWFCEPKHPWX7CM77TKSW,Available,,DynamicPricing,47.229911,7.79302,CH*ECU,Not Available,OnStreet,CH*ECUEYJ8MANBWFCEPKHPWX7CM77TKSW,41415101717,TRUE,4900,Langenthal,Murgenthalstrasse 85,CHE,FALSE,,TRUE,FALSE,CH*ECUEYJ8MANBWFCEPKHPWX7CM77TKSW,Free publicly accessible
Feature,CH*ECUEPFUQJXHWF859NHDA3UPK2B6ZEQ,Point,evse,CH*ECUEPFUQJXHWF859NHDA3UPK2B6ZEQ,Occupied,,DynamicPricing,47.012671,8.305893,CH*ECU,Not Available,OnStreet,CH*ECUEPFUQJXHWF859NHDA3UPK2B6ZEQ,41415101717,TRUE,6048,Horw,Technikumstrasse 21,CHE,FALSE,,TRUE,FALSE,CH*ECUEPFUQJXHWF859NHDA3UPK2B6ZEQ,Free publicly accessible
Feature,CH*ECUE5PN6U3TZ768BLABSUKKYAR4VJ2,Point,evse,CH*ECUE5PN6U3TZ768BLABSUKKYAR4VJ2,Available,,DynamicPricing,47.292468,7.933465,CH*ECU,Not Available,OnStreet,CH*ECUE5PN6U3TZ768BLABSUKKYAR4VJ2,41415101717,TRUE,4800,Zofingen,u. Brühlstrasse 19,CHE,FALSE,,TRUE,FALSE,CH*ECUE5PN6U3TZ768BLABSUKKYAR4VJ2,Free publicly accessible
Feature,CH*ECUENDUTA589646XTGEL7TUHJTA2JA,Point,evse,CH*ECUENDUTA589646XTGEL7TUHJTA2JA,Occupied,,DynamicPricing,46.210455,9.038947,CH*ECU,Not Available,OnStreet,CH*ECUENDUTA589646XTGEL7TUHJTA2JA,41415101717,TRUE,6500,Bellinzona,Via S. Gottardo 109,CHE,FALSE,,TRUE,FALSE,CH*ECUENDUTA589646XTGEL7TUHJTA2JA,Free publicly accessible
Feature,CH*ECUEAJRH3XXNSCWHT6LKQQ28A73LL3,Point,evse,CH*ECUEAJRH3XXNSCWHT6LKQQ28A73LL3,Available,,DynamicPricing,47.57532,10.730418,CH*ECU,Not Available,OnStreet,CH*ECUEAJRH3XXNSCWHT6LKQQ28A73LL3,41415101717,TRUE,87645,Schwangau,Am Jürgenfeld 13,DEU,FALSE,,TRUE,FALSE,CH*ECUEAJRH3XXNSCWHT6LKQQ28A73LL3,Free publicly accessible
Feature,CH*ECUENDFKEPBCZJUW6YQ73WL98YR363,Point,evse,CH*ECUENDFKEPBCZJUW6YQ73WL98YR363,Available,,DynamicPricing,48.80123,21.476778,CH*ECU,Not Available,OnStreet,CH*ECUENDFKEPBCZJUW6YQ73WL98YR363,41415101717,TRUE,044 45,Rankovce,Herľany 47,SVK,FALSE,,TRUE,FALSE,CH*ECUENDFKEPBCZJUW6YQ73WL98YR363,Free publicly accessible
Feature,CH*ECUE7C5V5YY462HNWFAN3HFM5DCCNQ,Point,evse,CH*ECUE7C5V5YY462HNWFAN3HFM5DCCNQ,Available,,DynamicPricing,48.724111,21.749088,CH*ECU,Not Available,OnStreet,CH*ECUE7C5V5YY462HNWFAN3HFM5DCCNQ,41415101717,TRUE,072 2,Tušice,Tušice 129,SVK,FALSE,,TRUE,FALSE,CH*ECUE7C5V5YY462HNWFAN3HFM5DCCNQ,Free publicly accessible
Feature,CH*ECUEZHFFJZ65ER4YRZT8EF853NSJ32,Point,evse,CH*ECUEZHFFJZ65ER4YRZT8EF853NSJ32,Available,,DynamicPricing,46.470617,7.291564,CH*ECU,Not Available,OnStreet,CH*ECUEZHFFJZ65ER4YRZT8EF853NSJ32,41415101717,TRUE,3780,Gstaad,Lauenenstrasse 50,CHE,FALSE,,TRUE,FALSE,CH*ECUEZHFFJZ65ER4YRZT8EF853NSJ32,Free publicly accessible
Feature,CH*ECUE8CFCE2DVTAMXPDKGGNP7M9Z7DW,Point,evse,CH*ECUE8CFCE2DVTAMXPDKGGNP7M9Z7DW,Available,,DynamicPricing,46.167159,8.771827,CH*ECU,Not Available,OnStreet,CH*ECUE8CFCE2DVTAMXPDKGGNP7M9Z7DW,41415101717,TRUE,6616,Losone,Via dei Pioppi 2,CHE,FALSE,,TRUE,FALSE,CH*ECUE8CFCE2DVTAMXPDKGGNP7M9Z7DW,Free publicly accessible
Feature,CH*ECUEFP4DNLVGSRZP9BW72X4DERW2A3,Point,evse,CH*ECUEFP4DNLVGSRZP9BW72X4DERW2A3,OutOfService,,DynamicPricing,47.861563,13.436665,CH*ECU,Not Available,OnStreet,CH*ECUEFP4DNLVGSRZP9BW72X4DERW2A3,41415101717,TRUE,4882,Oberwang,Gessenschwandt 63,AUT,FALSE,,TRUE,FALSE,CH*ECUEFP4DNLVGSRZP9BW72X4DERW2A3,Free publicly accessible
Feature,CH*ECUED8LY3J556AQJP85WWSSJAYECF3,Point,evse,CH*ECUED8LY3J556AQJP85WWSSJAYECF3,Available,,DynamicPricing,46.962677,8.359978,CH*ECU,Not Available,OnStreet,CH*ECUED8LY3J556AQJP85WWSSJAYECF3,41415101717,TRUE,6370,Stans,Stansstaderstrasse 54,CHE,FALSE,,TRUE,FALSE,CH*ECUED8LY3J556AQJP85WWSSJAYECF3,Free publicly accessible
Feature,CH*ECUEMCJUAZ6L3D7XYFLV6MRM4ENDWA,Point,evse,CH*ECUEMCJUAZ6L3D7XYFLV6MRM4ENDWA,Available,,DynamicPricing,46.210455,9.038947,CH*ECU,Not Available,OnStreet,CH*ECUEMCJUAZ6L3D7XYFLV6MRM4ENDWA,41415101717,TRUE,6500,Bellinzona,Via S. Gottardo 109,CHE,FALSE,,TRUE,FALSE,CH*ECUEMCJUAZ6L3D7XYFLV6MRM4ENDWA,Free publicly accessible
Feature,CH*ECUEQ7S485Z56FUUYXCMQJN73CXR7W,Point,evse,CH*ECUEQ7S485Z56FUUYXCMQJN73CXR7W,Available,,DynamicPricing,46.470617,7.291564,CH*ECU,Not Available,OnStreet,CH*ECUEQ7S485Z56FUUYXCMQJN73CXR7W,41415101717,TRUE,3780,Gstaad,Lauenenstrasse 50,CHE,FALSE,,TRUE,FALSE,CH*ECUEQ7S485Z56FUUYXCMQJN73CXR7W,Free publicly accessible
Feature,CH*ECUE5Q2PXR9JUH7VHBCF9XVTQUAMEA,Point,evse,CH*ECUE5Q2PXR9JUH7VHBCF9XVTQUAMEA,Available,,DynamicPricing,47.123492,7.995474,CH*ECU,Not Available,OnStreet,CH*ECUE5Q2PXR9JUH7VHBCF9XVTQUAMEA,41415101717,TRUE,6130,Willisau,Kreuzstrasse 3A,CHE,FALSE,,TRUE,FALSE,CH*ECUE5Q2PXR9JUH7VHBCF9XVTQUAMEA,Free publicly accessible
Feature,CH*ECUEQKM6XXW7C556YKN7X2LD62HLMZ,Point,evse,CH*ECUEQKM6XXW7C556YKN7X2LD62HLMZ,Available,,DynamicPricing,54.706626,8.510595,CH*ECU,Not Available,OnStreet,CH*ECUEQKM6XXW7C556YKN7X2LD62HLMZ,41415101717,TRUE,25938,Alkersum,Nieblumweg 9b,DEU,FALSE,,TRUE,FALSE,CH*ECUEQKM6XXW7C556YKN7X2LD62HLMZ,Free publicly accessible
Feature,CH*ECUEUW89G8ZN3E34LXWEECJMC3995W,Point,evse,CH*ECUEUW89G8ZN3E34LXWEECJMC3995W,Available,,DynamicPricing,54.706626,8.510595,CH*ECU,Not Available,OnStreet,CH*ECUEUW89G8ZN3E34LXWEECJMC3995W,41415101717,TRUE,25938,Alkersum,Nieblumweg 9b,DEU,FALSE,,TRUE,FALSE,CH*ECUEUW89G8ZN3E34LXWEECJMC3995W,Free publicly accessible
Feature,CH*ECUEFEGWRD39MBN8YNZNAYEZ7S4SUS,Point,evse,CH*ECUEFEGWRD39MBN8YNZNAYEZ7S4SUS,Available,,DynamicPricing,46.517412,6.504302,CH*ECU,Not Available,OnStreet,CH*ECUEFEGWRD39MBN8YNZNAYEZ7S4SUS,41415101717,TRUE,1110,Morges,Avenue de Plan 8,CHE,FALSE,,TRUE,FALSE,CH*ECUEFEGWRD39MBN8YNZNAYEZ7S4SUS,Free publicly accessible
Feature,CH*ECUETMX7DR3A646DYZMCXA9PPTM69Q,Point,evse,CH*ECUETMX7DR3A646DYZMCXA9PPTM69Q,Available,,DynamicPricing,46.904822,6.582101,CH*ECU,Not Available,OnStreet,CH*ECUETMX7DR3A646DYZMCXA9PPTM69Q,41415101717,TRUE,2114,Fleurier Val-de-Travers,Place de la Gare,CHE,FALSE,,TRUE,FALSE,CH*ECUETMX7DR3A646DYZMCXA9PPTM69Q,Free publicly accessible
Feature,CH*ECUEFYVWJWNUCZEBZ8V6S7QMUW2PPX,Point,evse,CH*ECUEFYVWJWNUCZEBZ8V6S7QMUW2PPX,Available,,DynamicPricing,47.216747,10.814245,CH*ECU,Not Available,OnStreet,CH*ECUEFYVWJWNUCZEBZ8V6S7QMUW2PPX,41415101717,TRUE,6426,Roppen,Roppen 287,AUT,FALSE,,TRUE,FALSE,CH*ECUEFYVWJWNUCZEBZ8V6S7QMUW2PPX,Free publicly accessible
Feature,CH*ECUEB3FTBRM47CNLYT9KEJVHT9WY6Q,Point,evse,CH*ECUEB3FTBRM47CNLYT9KEJVHT9WY6Q,Occupied,,DynamicPricing,47.509113,8.018711,CH*ECU,Not Available,OnStreet,CH*ECUEB3FTBRM47CNLYT9KEJVHT9WY6Q,41415101717,TRUE,5070,Frick,Grubenstrasse 2,CHE,FALSE,,TRUE,FALSE,CH*ECUEB3FTBRM47CNLYT9KEJVHT9WY6Q,Free publicly accessible
Feature,CH*ECUEGVNGPQN8M9SBSWJ9NG7DQ8T7B2,Point,evse,CH*ECUEGVNGPQN8M9SBSWJ9NG7DQ8T7B2,Available,,DynamicPricing,46.517412,6.504302,CH*ECU,Not Available,OnStreet,CH*ECUEGVNGPQN8M9SBSWJ9NG7DQ8T7B2,41415101717,TRUE,1110,Morges,Avenue de Plan 8,CHE,FALSE,,TRUE,FALSE,CH*ECUEGVNGPQN8M9SBSWJ9NG7DQ8T7B2,Free publicly accessible
